label,q1,q2
1,Q710212,Q490849
1,Q688966,Q219407
1,Q385747,Q418672
1,Q655498,Q473530
1,Q336928,Q046771
1,Q043836,Q320823
1,Q425763,Q204759
1,Q056111,Q125890
1,Q024547,Q309935
1,Q513578,Q613550
1,Q100907,Q084861
1,Q315482,Q124141
1,Q081514,Q610378
1,Q596090,Q297690
1,Q033290,Q443811
1,Q588478,Q096805
1,Q037995,Q601866
1,Q086782,Q276176
1,Q714501,Q397281
1,Q586590,Q115670
1,Q280013,Q411061
1,Q404618,Q072304
1,Q044788,Q058598
1,Q188646,Q057231
1,Q215946,Q696371
1,Q456038,Q636076
1,Q556257,Q358220
1,Q454858,Q708318
1,Q008882,Q109698
1,Q111990,Q460815
1,Q669193,Q225730
1,Q727878,Q269385
1,Q689329,Q173842
1,Q693086,Q122174
1,Q676064,Q568605
1,Q228130,Q715688
1,Q415959,Q008903
1,Q475087,Q721752
1,Q107715,Q582925
1,Q361166,Q550457
1,Q350291,Q263180
1,Q251324,Q249258
1,Q057542,Q555455
1,Q494418,Q535194
1,Q575166,Q153952
1,Q231880,Q286574
1,Q234264,Q148273
1,Q357229,Q250193
1,Q161223,Q161924
1,Q430859,Q251674
1,Q080992,Q082254
1,Q411925,Q221882
1,Q606371,Q633118
1,Q417565,Q224814
1,Q469901,Q114786
1,Q369671,Q059221
1,Q687620,Q222096
1,Q095281,Q185426
1,Q236832,Q665740
1,Q678528,Q458137
1,Q658138,Q722719
1,Q510350,Q207259
1,Q368127,Q081476
1,Q205928,Q465388
1,Q556257,Q532441
1,Q264359,Q675074
1,Q473849,Q463368
1,Q004714,Q616843
1,Q115090,Q567757
1,Q189352,Q469241
1,Q616836,Q563299
1,Q186569,Q348862
1,Q380588,Q350485
1,Q277532,Q161938
1,Q475251,Q349913
1,Q617987,Q405861
1,Q202833,Q376644
1,Q005396,Q055378
1,Q144224,Q082294
1,Q143237,Q579665
1,Q013722,Q066217
1,Q188367,Q391454
1,Q563374,Q429830
1,Q173464,Q168714
1,Q202846,Q665740
1,Q371145,Q527422
1,Q204564,Q636735
1,Q187933,Q713942
1,Q321557,Q278364
1,Q043106,Q648019
1,Q628630,Q721478
1,Q617861,Q001225
1,Q324914,Q080633
1,Q517079,Q552875
1,Q073293,Q702115
1,Q125883,Q506264
1,Q705674,Q219356
1,Q405322,Q582903
1,Q120806,Q050155
1,Q641857,Q209666
1,Q094641,Q479638
1,Q505083,Q394995
1,Q592413,Q711003
1,Q348963,Q632361
1,Q405731,Q703497
1,Q015374,Q167960
1,Q125532,Q462672
1,Q642071,Q568230
1,Q179548,Q696314
1,Q092925,Q219993
1,Q334152,Q032235
1,Q397713,Q291767
1,Q350241,Q713174
1,Q485074,Q152247
1,Q101191,Q512266
1,Q447513,Q434780
1,Q309258,Q077949
1,Q190395,Q468874
1,Q718736,Q085060
1,Q533750,Q343379
1,Q107715,Q040484
1,Q197470,Q168818
1,Q715390,Q179485
1,Q711453,Q136685
1,Q221882,Q126955
1,Q072328,Q683595
1,Q635089,Q102292
1,Q059971,Q127625
1,Q486596,Q326885
1,Q324398,Q086674
1,Q573688,Q055780
1,Q333206,Q111613
1,Q052083,Q436081
1,Q325253,Q455345
1,Q673341,Q435449
1,Q250087,Q232967
1,Q498088,Q347716
1,Q231582,Q326701
1,Q255173,Q176966
1,Q366972,Q091001
1,Q532322,Q625278
1,Q521897,Q416335
1,Q127722,Q616951
1,Q260193,Q064059
1,Q243081,Q066137
1,Q611620,Q592111
1,Q636895,Q060525
1,Q224522,Q450160
1,Q457798,Q400745
1,Q390318,Q374285
1,Q100259,Q348765
1,Q240014,Q205373
1,Q090171,Q501132
1,Q434651,Q099219
1,Q556131,Q282675
1,Q618370,Q129049
1,Q664010,Q076671
1,Q062779,Q237543
1,Q203189,Q270217
1,Q271103,Q551628
1,Q206051,Q474005
1,Q082294,Q444898
1,Q262315,Q220342
1,Q372922,Q103623
1,Q605724,Q319302
1,Q136685,Q355984
1,Q090068,Q401273
1,Q712079,Q703125
1,Q082254,Q394729
1,Q597597,Q182279
1,Q654285,Q268010
1,Q551881,Q220742
1,Q424642,Q129380
1,Q029234,Q620311
1,Q021315,Q720217
1,Q375755,Q168651
1,Q380734,Q008882
1,Q209463,Q637718
1,Q455983,Q418139
1,Q332352,Q125890
1,Q695067,Q296724
1,Q199559,Q271513
1,Q374513,Q677165
1,Q010393,Q222163
1,Q466495,Q687381
1,Q381155,Q227492
1,Q062586,Q534907
1,Q624597,Q141051
1,Q195399,Q160505
1,Q411578,Q332020
1,Q045195,Q126660
1,Q119645,Q489298
1,Q320163,Q124545
1,Q355589,Q404335
1,Q006960,Q588344
1,Q204776,Q253150
1,Q312530,Q218882
1,Q682383,Q321771
1,Q568230,Q074582
1,Q522453,Q415924
1,Q437555,Q664950
1,Q411977,Q498333
1,Q173273,Q087851
1,Q388908,Q282675
1,Q558788,Q493896
1,Q015374,Q510053
1,Q672161,Q011988
1,Q584777,Q022001
1,Q051010,Q155731
1,Q575597,Q544436
1,Q424359,Q639327
1,Q493240,Q132351
1,Q027535,Q387153
1,Q275039,Q015924
1,Q488626,Q412343
1,Q642920,Q203538
1,Q024566,Q229975
1,Q402893,Q681846
1,Q455860,Q541297
1,Q386607,Q569075
1,Q302002,Q500121
1,Q416680,Q268839
1,Q493515,Q640200
1,Q174693,Q666970
1,Q160843,Q543694
1,Q321654,Q365189
1,Q001789,Q681550
1,Q004424,Q009817
1,Q169196,Q427904
1,Q306609,Q128480
1,Q056718,Q234747
1,Q353341,Q484401
1,Q396696,Q176802
1,Q513740,Q424642
1,Q176561,Q455515
1,Q199522,Q426480
1,Q449048,Q574335
1,Q225667,Q706206
1,Q055304,Q597322
1,Q202251,Q558931
1,Q594457,Q254310
1,Q714501,Q353385
1,Q685926,Q415962
1,Q333470,Q196585
1,Q386401,Q540823
1,Q476796,Q463148
1,Q589465,Q421317
1,Q325367,Q381138
1,Q118535,Q288716
1,Q586148,Q369860
1,Q358137,Q633091
1,Q723726,Q185392
1,Q306572,Q059919
1,Q173842,Q236526
1,Q459163,Q285992
1,Q437555,Q699258
1,Q517079,Q208706
1,Q021630,Q100233
1,Q255937,Q189148
1,Q123481,Q632400
1,Q709334,Q555455
1,Q154553,Q709091
1,Q574912,Q245233
1,Q481231,Q088384
1,Q218882,Q660889
1,Q279472,Q255389
1,Q047148,Q099949
1,Q683763,Q389955
1,Q500291,Q021630
1,Q559096,Q451912
1,Q275168,Q433253
1,Q164599,Q090249
1,Q681885,Q484073
1,Q484721,Q503047
1,Q166888,Q118184
1,Q074941,Q444884
1,Q470332,Q526780
1,Q257345,Q024387
1,Q317646,Q049956
1,Q615749,Q624624
1,Q386607,Q144808
1,Q460431,Q286652
1,Q665283,Q406179
1,Q278686,Q630478
1,Q521515,Q219993
1,Q431669,Q505956
1,Q275721,Q192473
1,Q251840,Q032877
1,Q213517,Q651684
1,Q283840,Q287820
1,Q076902,Q297357
1,Q073096,Q444420
1,Q033077,Q543741
1,Q123887,Q282675
1,Q404042,Q686652
1,Q158721,Q636218
1,Q669460,Q021853
1,Q411578,Q214495
1,Q247561,Q460638
1,Q590109,Q337208
1,Q662451,Q130496
1,Q691230,Q209573
1,Q111367,Q045195
1,Q176319,Q128240
1,Q649777,Q176109
1,Q270773,Q368179
1,Q234053,Q128487
1,Q646250,Q388575
1,Q694132,Q431669
1,Q005675,Q604082
1,Q404335,Q695379
1,Q384470,Q698926
1,Q006650,Q080532
1,Q156103,Q484506
1,Q127625,Q578815
1,Q240693,Q098689
1,Q649219,Q122767
1,Q684962,Q711576
1,Q665740,Q255173
1,Q173768,Q551265
1,Q402884,Q168316
1,Q196240,Q096795
1,Q243775,Q255327
1,Q015374,Q298924
1,Q597915,Q116226
1,Q706206,Q578291
1,Q359163,Q195819
1,Q572832,Q592622
1,Q170239,Q357439
1,Q346879,Q122104
1,Q349316,Q380993
1,Q271156,Q047282
1,Q642493,Q243775
1,Q594459,Q313229
1,Q133423,Q488745
1,Q245873,Q515392
1,Q229143,Q670320
1,Q492945,Q703377
1,Q068778,Q050809
1,Q596497,Q674085
1,Q268825,Q326885
1,Q693818,Q127780
1,Q370482,Q594457
1,Q289868,Q509799
1,Q334124,Q136750
1,Q260363,Q157480
1,Q417884,Q149786
1,Q475251,Q073150
1,Q446848,Q383442
1,Q218962,Q616289
1,Q636090,Q455299
1,Q369671,Q568514
1,Q338260,Q444229
1,Q253380,Q424638
1,Q466421,Q383228
1,Q035165,Q647994
1,Q631962,Q705674
1,Q422156,Q657878
1,Q228163,Q695776
1,Q438353,Q610378
1,Q270939,Q487842
1,Q033891,Q022777
1,Q494534,Q007970
1,Q477528,Q502291
1,Q174038,Q199390
1,Q390849,Q465914
1,Q473410,Q055188
1,Q604180,Q444256
1,Q657113,Q691219
1,Q652380,Q370264
1,Q182279,Q195478
1,Q084965,Q189463
1,Q714446,Q054899
1,Q208060,Q050156
1,Q407638,Q706996
1,Q189352,Q314532
1,Q546117,Q591486
1,Q190520,Q494517
1,Q322597,Q615659
1,Q501875,Q591950
1,Q307305,Q369610
1,Q267709,Q353023
1,Q715986,Q450498
1,Q588020,Q505642
1,Q715144,Q572413
1,Q076107,Q371060
1,Q596363,Q035601
1,Q062519,Q353372
1,Q655735,Q384583
1,Q612779,Q115090
1,Q512063,Q005430
1,Q211751,Q231884
1,Q015769,Q537315
1,Q243325,Q257961
1,Q077069,Q542671
1,Q384072,Q121212
1,Q710205,Q357733
1,Q392826,Q486926
1,Q544989,Q539438
1,Q380745,Q110932
1,Q572832,Q131349
1,Q537315,Q468931
1,Q166385,Q400576
1,Q129234,Q669193
1,Q066059,Q014077
1,Q269330,Q630583
1,Q324917,Q258453
1,Q164019,Q267334
1,Q502161,Q654244
1,Q188637,Q574532
1,Q393627,Q552858
1,Q032235,Q195478
1,Q204036,Q554173
1,Q054411,Q419339
1,Q268444,Q559739
1,Q684962,Q313354
1,Q447639,Q383442
1,Q510025,Q008251
1,Q389077,Q456119
1,Q696371,Q021111
1,Q550218,Q041858
1,Q013523,Q181063
1,Q409624,Q206981
1,Q454858,Q442936
1,Q684695,Q054411
1,Q653840,Q204399
1,Q295611,Q216083
1,Q209532,Q413255
1,Q087792,Q405553
1,Q721752,Q728399
1,Q209463,Q400427
1,Q114043,Q638177
1,Q625252,Q688811
1,Q262426,Q337064
1,Q503379,Q036391
1,Q043083,Q176802
1,Q302424,Q384230
1,Q118880,Q505619
1,Q014004,Q604213
1,Q636895,Q707879
1,Q314752,Q326873
1,Q630604,Q172946
1,Q187830,Q637623
1,Q233861,Q228506
1,Q176637,Q439642
1,Q371990,Q352523
1,Q082294,Q105061
1,Q452782,Q670623
1,Q216621,Q135168
1,Q592258,Q547513
1,Q604968,Q004270
1,Q494179,Q425279
1,Q231909,Q167861
1,Q563617,Q707415
1,Q369272,Q691627
1,Q327851,Q064059
1,Q721330,Q534017
1,Q280013,Q192245
1,Q340466,Q157211
1,Q026182,Q719356
1,Q565970,Q348862
1,Q295319,Q283240
1,Q592622,Q307762
1,Q480226,Q323867
1,Q510946,Q473488
1,Q585696,Q655349
1,Q318839,Q677190
1,Q718602,Q493066
1,Q604180,Q453524
1,Q653905,Q150124
1,Q370864,Q643803
1,Q650974,Q125883
1,Q543673,Q141955
1,Q356264,Q721817
1,Q248881,Q675912
1,Q513653,Q697402
1,Q315679,Q366573
1,Q582178,Q462101
1,Q358671,Q313229
1,Q532138,Q278242
1,Q295916,Q285656
1,Q154553,Q255548
1,Q028875,Q140236
1,Q174111,Q134493
1,Q671403,Q164195
1,Q309195,Q038270
1,Q493240,Q728069
1,Q308961,Q381699
1,Q700284,Q725253
1,Q157195,Q224814
1,Q340775,Q337064
1,Q307406,Q445796
1,Q329238,Q296720
1,Q205928,Q497943
1,Q527416,Q033447
1,Q613452,Q521609
1,Q312530,Q195902
1,Q654075,Q268839
1,Q629895,Q648488
1,Q273258,Q489328
1,Q038364,Q631494
1,Q596957,Q579900
1,Q415959,Q069574
1,Q550568,Q535244
1,Q483132,Q066333
1,Q197902,Q369729
1,Q144656,Q722861
1,Q631855,Q530870
1,Q668768,Q136845
1,Q647480,Q670084
1,Q009808,Q506264
1,Q148798,Q481062
1,Q318649,Q439055
1,Q545640,Q051815
1,Q276975,Q022562
1,Q639505,Q094222
1,Q644235,Q054119
1,Q120493,Q543100
1,Q444177,Q459448
1,Q644268,Q004668
1,Q118880,Q514255
1,Q396035,Q719308
1,Q039081,Q223345
1,Q109961,Q004356
1,Q459927,Q009789
1,Q213229,Q334604
1,Q486371,Q706085
1,Q640539,Q337017
1,Q018896,Q586590
1,Q681332,Q456978
1,Q229412,Q588020
1,Q471697,Q036118
1,Q609456,Q100089
1,Q668615,Q372030
1,Q147632,Q054959
1,Q663584,Q243984
1,Q445445,Q245586
1,Q336995,Q649319
1,Q032381,Q228163
1,Q689887,Q678823
1,Q153911,Q307197
1,Q461007,Q110887
1,Q158879,Q640425
1,Q440426,Q127163
1,Q092001,Q140594
1,Q561575,Q587074
1,Q711563,Q120576
1,Q105446,Q054411
1,Q592292,Q104331
1,Q168481,Q663778
1,Q594778,Q245686
1,Q275206,Q173464
1,Q442906,Q336990
1,Q031024,Q016766
1,Q139416,Q326935
1,Q526868,Q488626
1,Q584535,Q459448
1,Q623568,Q024174
1,Q560861,Q199390
1,Q420497,Q197890
1,Q428774,Q052033
1,Q505642,Q664195
1,Q522738,Q718693
1,Q412136,Q696480
1,Q672863,Q586932
1,Q294607,Q572923
1,Q619146,Q239261
1,Q617852,Q001480
1,Q017404,Q714174
1,Q436124,Q348862
1,Q136695,Q715144
1,Q371502,Q066217
1,Q348013,Q285398
1,Q555790,Q176966
1,Q487847,Q507664
1,Q341656,Q248798
1,Q630607,Q714501
1,Q523842,Q009592
1,Q644235,Q525180
1,Q681749,Q714440
1,Q665566,Q615514
1,Q655201,Q124961
1,Q164341,Q589465
1,Q029106,Q402190
1,Q691919,Q434472
1,Q572198,Q090461
1,Q202128,Q589814
1,Q082365,Q430608
1,Q182227,Q426562
1,Q401400,Q022408
1,Q349506,Q672570
1,Q199465,Q508358
1,Q481062,Q686087
1,Q534666,Q130393
1,Q224814,Q113250
1,Q598677,Q707415
1,Q591245,Q273001
1,Q050924,Q601162
1,Q489892,Q066137
1,Q325926,Q105869
1,Q329238,Q091902
1,Q467096,Q681950
1,Q380756,Q359074
1,Q098300,Q646250
1,Q385904,Q241764
1,Q054411,Q297949
1,Q476666,Q267770
1,Q633141,Q273651
1,Q195377,Q588458
1,Q324385,Q394686
1,Q624931,Q417051
1,Q114527,Q552474
1,Q684962,Q554108
1,Q145988,Q653560
1,Q100983,Q321489
1,Q332900,Q075159
1,Q442249,Q521309
1,Q349987,Q209532
1,Q060284,Q243624
1,Q551740,Q249081
1,Q090461,Q154697
1,Q001323,Q037752
1,Q652674,Q268566
1,Q494560,Q428338
1,Q028995,Q565375
1,Q059219,Q583445
1,Q308791,Q713649
1,Q553669,Q489658
1,Q653899,Q410979
1,Q591910,Q616016
1,Q695067,Q542016
1,Q411061,Q652309
1,Q385798,Q415582
1,Q725748,Q661210
1,Q672863,Q043242
1,Q359041,Q371154
1,Q376862,Q501120
1,Q303136,Q238765
1,Q129522,Q466742
1,Q348004,Q634331
1,Q554120,Q081677
1,Q016660,Q132385
1,Q202445,Q073542
1,Q344596,Q647902
1,Q629767,Q248693
1,Q048929,Q116226
1,Q372030,Q269479
1,Q115447,Q427328
1,Q636182,Q640795
1,Q194888,Q565426
1,Q012992,Q040742
1,Q724239,Q450498
1,Q204355,Q711563
1,Q384497,Q644268
1,Q563557,Q333226
1,Q028995,Q457452
1,Q376851,Q028308
1,Q219993,Q702663
1,Q000350,Q725237
1,Q181063,Q593100
1,Q656190,Q155708
1,Q093134,Q393968
1,Q171926,Q299397
1,Q342986,Q204492
1,Q238911,Q509790
1,Q636513,Q078954
1,Q233854,Q385104
1,Q057408,Q575166
1,Q510446,Q275721
1,Q634322,Q033765
1,Q412136,Q677490
1,Q047213,Q155799
1,Q203595,Q312790
1,Q381733,Q061271
1,Q544989,Q515675
1,Q306304,Q245873
1,Q514632,Q109225
1,Q606143,Q526196
1,Q375924,Q418672
1,Q255698,Q470826
1,Q235768,Q219943
1,Q211077,Q479959
1,Q079093,Q583019
1,Q676481,Q211751
1,Q525665,Q199390
1,Q113017,Q350640
1,Q498354,Q044285
1,Q052258,Q497943
1,Q703666,Q402863
1,Q007970,Q263905
1,Q023073,Q365748
1,Q409958,Q246427
1,Q098170,Q322620
1,Q561061,Q417132
1,Q071437,Q528281
1,Q692470,Q372386
1,Q488916,Q519023
1,Q663433,Q596090
1,Q649319,Q204036
1,Q592292,Q178884
1,Q469287,Q693127
1,Q486531,Q470826
1,Q192658,Q698559
1,Q475251,Q145452
1,Q505441,Q086760
1,Q641990,Q446317
1,Q548259,Q298820
1,Q706246,Q635461
1,Q175290,Q232695
1,Q532417,Q476666
1,Q572442,Q672967
1,Q394750,Q646790
1,Q720568,Q551655
1,Q703476,Q455983
1,Q326885,Q296955
1,Q150241,Q515951
1,Q039711,Q361438
1,Q528281,Q338714
1,Q494576,Q502119
1,Q429830,Q186881
1,Q259011,Q055304
1,Q453072,Q336990
1,Q110557,Q275721
1,Q628176,Q056146
1,Q311827,Q226803
1,Q198893,Q425746
1,Q544593,Q314986
1,Q351263,Q389027
1,Q206548,Q530013
1,Q532441,Q023630
1,Q456016,Q495484
1,Q069257,Q286795
1,Q384038,Q054959
1,Q002924,Q550536
1,Q073496,Q008882
1,Q198828,Q015850
1,Q230472,Q575166
1,Q358379,Q575735
1,Q330095,Q300438
1,Q426050,Q194805
1,Q061131,Q270217
1,Q180060,Q699403
1,Q477736,Q116157
1,Q271156,Q538594
1,Q409173,Q289444
1,Q106357,Q115090
1,Q209042,Q162765
1,Q346414,Q181481
1,Q150486,Q065441
1,Q075473,Q422420
1,Q164019,Q505427
1,Q438444,Q262315
1,Q140316,Q295090
1,Q014928,Q444987
1,Q685931,Q456016
1,Q155292,Q300971
1,Q215925,Q460197
1,Q255037,Q179548
1,Q391454,Q622362
1,Q356488,Q542572
1,Q179741,Q018717
1,Q673632,Q115447
1,Q326315,Q010878
1,Q346829,Q094567
1,Q525740,Q618119
1,Q374100,Q340317
1,Q423864,Q045336
1,Q307612,Q234734
1,Q091391,Q174075
1,Q038654,Q181481
1,Q438394,Q430513
1,Q483306,Q423864
1,Q639346,Q369306
1,Q605300,Q004566
1,Q520868,Q444633
1,Q214635,Q476522
1,Q398259,Q144197
1,Q082294,Q588698
1,Q275901,Q555455
1,Q107032,Q622593
1,Q572198,Q430513
1,Q710735,Q042575
1,Q433715,Q224888
1,Q595401,Q236974
1,Q688913,Q146012
1,Q024821,Q091969
1,Q298352,Q649405
1,Q649172,Q216940
1,Q382606,Q157522
1,Q693029,Q036353
1,Q236427,Q469546
1,Q605880,Q363153
1,Q118584,Q621909
1,Q109026,Q368127
1,Q498333,Q507094
1,Q521609,Q646790
1,Q247865,Q122710
1,Q599372,Q652374
1,Q132998,Q530359
1,Q291781,Q131338
1,Q451912,Q572294
1,Q346829,Q286155
1,Q421598,Q414588
1,Q428785,Q578889
1,Q670619,Q382228
1,Q277294,Q646250
1,Q355248,Q276795
1,Q475330,Q640200
1,Q553663,Q672566
1,Q393042,Q382359
1,Q297948,Q094611
1,Q077942,Q670990
1,Q500658,Q420460
1,Q048997,Q644268
1,Q505642,Q378230
1,Q318865,Q299903
1,Q468180,Q367437
1,Q021564,Q353992
1,Q480037,Q249212
1,Q390884,Q380708
1,Q715877,Q213060
1,Q100363,Q578832
1,Q141000,Q616016
1,Q269330,Q320647
1,Q624931,Q287509
1,Q623568,Q046771
1,Q418100,Q552152
1,Q243433,Q588478
1,Q699469,Q195819
1,Q561855,Q408706
1,Q100089,Q374488
1,Q480127,Q518638
1,Q587947,Q533053
1,Q047066,Q035376
1,Q327241,Q701583
1,Q452340,Q326885
1,Q442262,Q509742
1,Q293132,Q630607
1,Q317831,Q336196
1,Q176561,Q081366
1,Q700287,Q074308
1,Q508952,Q073880
1,Q661937,Q269585
1,Q405731,Q071690
1,Q371919,Q119318
1,Q009449,Q425756
1,Q445679,Q306833
1,Q566855,Q382228
1,Q051475,Q620238
1,Q681062,Q681560
1,Q031398,Q410744
1,Q553239,Q170239
1,Q573174,Q695462
1,Q702719,Q129850
1,Q314899,Q385904
1,Q561293,Q541297
1,Q006047,Q708147
1,Q636458,Q218962
1,Q471697,Q495358
1,Q523703,Q219414
1,Q648430,Q712079
1,Q519393,Q532411
1,Q630478,Q192383
1,Q167154,Q345991
1,Q187477,Q535732
1,Q710205,Q126151
1,Q648488,Q495784
1,Q286750,Q340458
1,Q551916,Q540539
1,Q528308,Q193306
1,Q475438,Q051815
1,Q588020,Q426050
1,Q027662,Q553985
1,Q212608,Q383266
1,Q579947,Q153088
1,Q277564,Q167598
1,Q309013,Q161466
1,Q390375,Q044426
1,Q613907,Q318839
1,Q517426,Q240014
1,Q512368,Q161155
1,Q071083,Q448397
1,Q042769,Q541429
1,Q485074,Q624147
1,Q309935,Q416534
1,Q003604,Q356683
1,Q541404,Q365748
1,Q379163,Q048842
1,Q521658,Q040466
1,Q131722,Q546233
1,Q130393,Q346925
1,Q042769,Q043420
1,Q225809,Q004521
1,Q218338,Q654433
1,Q466965,Q621480
1,Q514240,Q012126
1,Q554108,Q544178
1,Q305297,Q330372
1,Q274880,Q303437
1,Q559854,Q660207
1,Q011988,Q426641
1,Q217978,Q696408
1,Q124822,Q423286
1,Q630288,Q162320
1,Q030466,Q401384
1,Q073817,Q065572
1,Q303862,Q458137
1,Q006937,Q390903
1,Q067561,Q091001
1,Q635459,Q436069
1,Q331181,Q703666
1,Q319302,Q103069
1,Q035376,Q694132
1,Q328268,Q474005
1,Q145776,Q723726
1,Q634331,Q334523
1,Q309707,Q228171
1,Q608286,Q026596
1,Q448710,Q111543
1,Q426128,Q010045
1,Q552983,Q058371
1,Q577303,Q605300
1,Q374808,Q476211
1,Q121813,Q091391
1,Q318996,Q540938
1,Q576754,Q357393
1,Q166747,Q176561
1,Q081677,Q132154
1,Q293132,Q550613
1,Q569797,Q593076
1,Q348062,Q710903
1,Q152730,Q054399
1,Q064916,Q075813
1,Q295090,Q727165
1,Q508288,Q230341
1,Q660868,Q152457
1,Q288129,Q351263
1,Q562171,Q590319
1,Q368127,Q591707
1,Q722446,Q489798
1,Q172499,Q321547
1,Q063460,Q483035
1,Q537315,Q490341
1,Q153952,Q405292
1,Q294708,Q665899
1,Q715900,Q534866
1,Q614130,Q043097
1,Q200388,Q505873
1,Q674716,Q060681
1,Q513773,Q628691
1,Q643393,Q309013
1,Q235708,Q124371
1,Q675912,Q473733
1,Q671942,Q150241
1,Q060284,Q313299
1,Q042769,Q401606
1,Q167598,Q274286
1,Q360841,Q174632
1,Q168651,Q381441
1,Q537678,Q256291
1,Q255389,Q316551
1,Q072789,Q243825
1,Q704226,Q094586
1,Q716844,Q033290
1,Q505409,Q446896
1,Q383273,Q067269
1,Q074212,Q455983
1,Q295006,Q483132
1,Q056759,Q135883
1,Q715877,Q693010
1,Q164599,Q382866
1,Q012799,Q599121
1,Q570656,Q209532
1,Q280013,Q703222
1,Q162817,Q494418
1,Q521796,Q369715
1,Q525665,Q676106
1,Q388398,Q488162
1,Q161924,Q663931
1,Q297869,Q390139
1,Q579313,Q646250
1,Q362897,Q580198
1,Q092597,Q580206
1,Q597156,Q280873
1,Q447352,Q339684
1,Q503195,Q565051
1,Q497668,Q716651
1,Q569363,Q219054
1,Q600425,Q180669
1,Q267191,Q240011
1,Q114902,Q266465
1,Q103623,Q155910
1,Q528919,Q681846
1,Q652053,Q483396
1,Q374285,Q183871
1,Q196612,Q105045
1,Q174111,Q256142
1,Q011988,Q147424
1,Q067597,Q139360
1,Q678164,Q129374
1,Q443704,Q321489
1,Q610237,Q372080
1,Q132986,Q633246
1,Q399096,Q314808
1,Q217420,Q572442
1,Q137432,Q632555
1,Q213170,Q715877
1,Q453130,Q416859
1,Q338675,Q041432
1,Q309664,Q356670
1,Q484401,Q554218
1,Q036706,Q517030
1,Q036706,Q500832
1,Q505409,Q247636
1,Q216802,Q594678
1,Q266079,Q553627
1,Q399096,Q678713
1,Q119645,Q493120
1,Q219176,Q579796
1,Q286059,Q189985
1,Q100089,Q392256
1,Q469588,Q640852
1,Q025408,Q589826
1,Q120655,Q273651
1,Q634688,Q153028
1,Q033389,Q253480
1,Q715877,Q175616
1,Q186569,Q031216
1,Q558788,Q191215
1,Q053248,Q322861
1,Q329120,Q179548
1,Q251061,Q305436
1,Q454993,Q447793
1,Q365259,Q345478
1,Q311198,Q552004
1,Q606185,Q671234
1,Q535253,Q028349
1,Q339199,Q371226
1,Q366457,Q488093
1,Q430480,Q168651
1,Q165659,Q224814
1,Q476191,Q551990
1,Q241321,Q264502
1,Q169568,Q252138
1,Q613034,Q640425
1,Q324443,Q374285
1,Q671234,Q054131
1,Q436579,Q388575
1,Q143237,Q020361
1,Q690901,Q560765
1,Q263180,Q039768
1,Q244150,Q087792
1,Q042816,Q466163
1,Q079152,Q591658
1,Q662725,Q236299
1,Q715688,Q165318
1,Q334461,Q538411
1,Q605880,Q130785
1,Q229172,Q473488
1,Q121441,Q254698
1,Q284155,Q075159
1,Q018405,Q442262
1,Q132564,Q472760
1,Q458137,Q614186
1,Q508748,Q675140
1,Q286433,Q062779
1,Q479959,Q688913
1,Q592238,Q521796
1,Q130448,Q291749
1,Q340374,Q286652
1,Q402017,Q166888
1,Q144712,Q670861
1,Q253150,Q399981
1,Q484893,Q258073
1,Q123143,Q566254
1,Q617210,Q565180
1,Q075159,Q554176
1,Q664292,Q335448
1,Q039394,Q511145
1,Q604501,Q202245
1,Q560434,Q018896
1,Q396696,Q698559
1,Q449405,Q199559
1,Q563374,Q658665
1,Q587873,Q600808
1,Q634986,Q669507
1,Q674827,Q527130
1,Q509830,Q445918
1,Q057110,Q204399
1,Q611093,Q260571
1,Q674481,Q184557
1,Q595900,Q564206
1,Q587170,Q644208
1,Q667858,Q048933
1,Q640795,Q516784
1,Q086168,Q510909
1,Q269754,Q083475
1,Q445927,Q624195
1,Q340709,Q415959
1,Q036706,Q017113
1,Q080633,Q197890
1,Q489123,Q138726
1,Q153842,Q440366
1,Q205373,Q385265
1,Q633246,Q100568
1,Q249212,Q036814
1,Q718216,Q567601
1,Q620238,Q204380
1,Q405322,Q286574
1,Q452407,Q309935
1,Q686635,Q494138
1,Q146387,Q129731
1,Q646270,Q271211
1,Q331473,Q387332
1,Q487816,Q269438
1,Q556047,Q346861
1,Q683363,Q139360
1,Q508923,Q093134
1,Q100089,Q167438
1,Q580705,Q090171
1,Q203343,Q587074
1,Q050155,Q261896
1,Q011988,Q726049
1,Q398810,Q704226
1,Q569363,Q460268
1,Q230131,Q028995
1,Q209532,Q413434
1,Q713129,Q583249
1,Q421188,Q153549
1,Q224172,Q242215
1,Q188771,Q469496
1,Q688913,Q422751
1,Q193993,Q571386
1,Q712169,Q674827
1,Q037727,Q517242
1,Q144617,Q295611
1,Q373619,Q139612
1,Q549235,Q431669
1,Q531364,Q728065
1,Q521690,Q593693
1,Q453773,Q402893
1,Q448442,Q119645
1,Q555455,Q153952
1,Q470139,Q273651
1,Q056948,Q342640
1,Q698664,Q700616
1,Q315599,Q505409
1,Q687250,Q115090
1,Q153549,Q057231
1,Q263611,Q033077
1,Q586439,Q706304
1,Q637623,Q154697
1,Q644102,Q570350
1,Q571386,Q226998
1,Q230277,Q727696
1,Q713204,Q351263
1,Q401607,Q485633
1,Q727445,Q111441
1,Q342932,Q314906
1,Q121082,Q315947
1,Q340537,Q187596
1,Q436595,Q385197
1,Q719356,Q515552
1,Q156251,Q268227
1,Q034181,Q655735
1,Q002142,Q000363
